class,ag_004,ah_000,av_000,ay_008,az_001,ba_008,bk_000,bs_000,ca_000,cg_000,cm_000,cs_004,cv_000,de_000,do_000
47938,neg,23566.0,1064040.0,1018.0,201188.0,1586.0,5342.0,143160.0,34740.0,24982.0,48.0,0.0,80202.0,2062178.0,476.0,49344.0
47939,neg,2830.0,2075616.0,3390.0,491036.0,2644.0,64912.0,255300.0,80880.0,25610.0,98.0,0.0,187870.0,2915540.0,448.0,57192.0
47942,neg,325332.0,1605654.0,584.0,351626.0,392.0,7782.0,167340.0,23760.0,14170.0,74.0,0.0,149112.0,2656288.0,100.0,52608.0
47947,neg,30324.0,1944238.0,624.0,63690.0,268.0,0.0,131060.0,90760.0,72132.0,36.0,258.0,161146.0,3292202.0,466.0,50954.0
47949,neg,3337498.0,4183890.0,856.0,6344608.0,6194.0,54498.0,179220.0,197900.0,94184.0,204.0,2268.0,438018.0,8580406.0,600.0,20642.0
47950,neg,13302.0,1253970.0,262.0,0.0,638.0,2140.0,296100.0,121500.0,65858.0,94.0,0.0,102994.0,2117022.0,116.0,37158.0
47952,neg,736.0,1464422.0,2370.0,1222.0,8654.0,132.0,184100.0,141440.0,97284.0,80.0,0.0,184866.0,2411634.0,332.0,23422.0
47956,neg,36958.0,1197712.0,368.0,92420.0,920.0,134.0,179540.0,52880.0,31884.0,80.0,0.0,86096.0,2078052.0,142.0,26392.0
47960,neg,17242.0,1988670.0,2122.0,166898.0,4502.0,9206.0,346860.0,348380.0,77724.0,148.0,0.0,219732.0,1633106.0,498.0,83262.0
47961,neg,300.0,1680420.0,2086.0,1816936.0,584.0,0.0,112800.0,4440.0,1562.0,176.0,0.0,569962.0,2126600.0,294.0,29786.0
47963,neg,1649252.0,931386.0,94.0,952990.0,626.0,42696.0,242920.0,180760.0,115048.0,50.0,418.0,1411720.0,1844224.0,458.0,7550.0
47968,neg,11140.0,1253154.0,404.0,396040.0,1382.0,0.0,249560.0,318120.0,90386.0,72.0,0.0,131396.0,2283580.0,180.0,54430.0
47969,neg,1045468.0,1348826.0,338.0,1119316.0,396.0,32874.0,183880.0,147360.0,89586.0,66.0,238.0,143046.0,2166892.0,392.0,7920.0
47971,neg,5784.0,2832248.0,1104.0,1156828.0,2024.0,238.0,155080.0,80160.0,53326.0,0.0,0.0,342148.0,0.0,118.0,79492.0
47973,neg,19616.0,2901288.0,492.0,2849480.0,14536.0,199138.0,258700.0,168880.0,97918.0,258.0,1640.0,105862.0,5421746.0,1184.0,31112.0
47976,neg,19822.0,1122836.0,2216.0,387092.0,550.0,10548.0,287200.0,11620.0,828.0,102.0,0.0,165212.0,1860084.0,300.0,30362.0
47977,neg,26356.0,991590.0,1684.0,338498.0,1242.0,3776.0,208120.0,7380.0,2150.0,60.0,0.0,67410.0,1933414.0,302.0,28172.0
47979,neg,820.0,1380976.0,13854.0,0.0,1030.0,0.0,367580.0,296360.0,85268.0,190.0,0.0,854432.0,2225204.0,330.0,3728.0
47981,neg,112216.0,3052926.0,16146.0,1416466.0,1150.0,22182.0,317300.0,51840.0,119978.0,244.0,0.0,741498.0,5057200.0,1440.0,56144.0
47985,neg,9386.0,1479248.0,1192.0,1326864.0,898.0,0.0,229020.0,166420.0,87974.0,36.0,0.0,245224.0,2664752.0,198.0,27458.0
47987,neg,90748.0,607990.0,24.0,1324636.0,1046.0,10256.0,200260.0,53660.0,38968.0,110.0,428.0,75280.0,1089382.0,52.0,468.0
47988,neg,138076.0,1336520.0,2436.0,44908.0,1642.0,4254.0,278160.0,163340.0,59838.0,178.0,0.0,209950.0,2232716.0,538.0,40594.0
47990,neg,715916.0,1367860.0,558.0,2771144.0,692.0,44494.0,183040.0,184360.0,110892.0,84.0,330.0,110644.0,2733818.0,798.0,5568.0
47991,neg,5152.0,1783588.0,280.0,2771214.0,3766.0,1598.0,300040.0,148320.0,37820.0,212.0,1936.0,407452.0,2587952.0,286.0,24992.0
47992,neg,3632.0,2611144.0,452.0,31602.0,1898.0,46.0,192900.0,5080.0,116670.0,74.0,306.0,159912.0,4566916.0,230.0,112718.0
47994,neg,296.0,1068770.0,150.0,59484.0,742.0,0.0,156120.0,1320.0,120806.0,62.0,548.0,105188.0,2029386.0,130.0,43044.0
47998,neg,1308.0,840266.0,1702.0,178668.0,4882.0,0.0,318440.0,306680.0,109202.0,62.0,0.0,79088.0,1740096.0,264.0,20858.0
48003,neg,2071186.0,1379008.0,392.0,2109178.0,4808.0,109138.0,273000.0,160.0,116904.0,98.0,1184.0,94678.0,2742618.0,876.0,65220.0
48006,neg,20340.0,1846836.0,1572.0,530786.0,2398.0,66.0,350180.0,8200.0,118276.0,68.0,0.0,182784.0,2799126.0,248.0,56944.0
48011,neg,926.0,1147730.0,314.0,22150.0,1904.0,0.0,127420.0,27720.0,37868.0,76.0,0.0,41284.0,1789612.0,78.0,43974.0
48013,neg,610.0,1854350.0,7548.0,4194352.0,1824.0,0.0,344500.0,248780.0,78532.0,242.0,0.0,168868.0,2310964.0,2878.0,12204.0
48014,neg,252.0,1157298.0,302.0,440054.0,960.0,198.0,225880.0,11620.0,8642.0,62.0,0.0,142232.0,1932632.0,136.0,31116.0
48015,neg,85426.0,2182576.0,288.0,912.0,448.0,4006.0,273200.0,217460.0,79322.0,118.0,0.0,199298.0,4603344.0,176.0,87810.0
48017,neg,172.0,1965870.0,808.0,1626458.0,2794.0,820.0,244980.0,60520.0,28050.0,174.0,0.0,390278.0,3767534.0,164.0,49846.0
48018,neg,2766.0,1193784.0,448.0,44554.0,1340.0,0.0,160640.0,17160.0,4504.0,78.0,0.0,92952.0,812506.0,278.0,39418.0
48020,neg,2990.0,993448.0,0.0,454528.0,618.0,31050.0,197040.0,202800.0,117654.0,64.0,0.0,56392.0,2012122.0,0.0,0.0
48023,neg,192.0,1166364.0,46.0,268274.0,780.0,0.0,252680.0,72180.0,37064.0,52.0,322.0,89784.0,2302078.0,118.0,37746.0
48024,neg,488.0,1329364.0,6104.0,894460.0,10824.0,0.0,155320.0,29920.0,22902.0,626.0,0.0,206422.0,23740.0,340.0,192.0
48025,neg,354.0,1111278.0,688.0,335954.0,3098.0,0.0,160680.0,66440.0,43876.0,38.0,0.0,102886.0,2078150.0,472.0,120604.0
48027,neg,173304.0,990250.0,522.0,213640.0,494.0,0.0,180160.0,40120.0,17128.0,62.0,0.0,71334.0,2195086.0,94.0,66058.0
48028,neg,3444.0,1101050.0,176.0,1998092.0,600.0,304.0,177640.0,94680.0,58998.0,88.0,376.0,168798.0,2306452.0,294.0,21154.0
48029,neg,1966.0,966810.0,2328.0,12448.0,1052.0,0.0,180980.0,157860.0,103654.0,42.0,0.0,152768.0,1759474.0,200.0,38996.0
48032,neg,53774.0,1713354.0,4942.0,47982.0,1088.0,15964.0,164120.0,92620.0,50324.0,114.0,0.0,109236.0,731814.0,274.0,76200.0
48033,neg,828.0,909148.0,278.0,6.0,336.0,0.0,141160.0,100020.0,91130.0,40.0,0.0,92484.0,1858910.0,120.0,18316.0
48034,neg,7814.0,2140118.0,13386.0,1092.0,2318.0,0.0,294620.0,190280.0,72160.0,246.0,0.0,363144.0,3001618.0,1690.0,64352.0
48039,neg,420.0,1308492.0,2714.0,160430.0,898.0,4.0,222800.0,154600.0,71388.0,78.0,0.0,222898.0,2413352.0,188.0,41176.0
48042,neg,0.0,5710624.0,0.0,0.0,0.0,0.0,156180.0,121060.0,81090.0,372.0,0.0,0.0,10519762.0,0.0,0.0
48043,neg,736.0,1098806.0,6470.0,882.0,1454.0,40.0,131180.0,39680.0,23836.0,76.0,0.0,125742.0,2274302.0,164.0,31094.0
48045,neg,316958.0,1395558.0,3970.0,251366.0,450.0,24026.0,383640.0,164800.0,55270.0,76.0,0.0,218288.0,2484376.0,512.0,38094.0
48046,neg,37046.0,650314.0,1332.0,257654.0,392.0,0.0,474900.0,81080.0,24028.0,128.0,0.0,105298.0,1016786.0,204.0,10782.0
48047,neg,2364.0,863500.0,1070.0,101108.0,350.0,3938.0,157620.0,149260.0,83764.0,84.0,0.0,65070.0,1018720.0,76.0,14030.0
48048,neg,63462.0,1255924.0,1352.0,331692.0,4392.0,2268.0,201240.0,140120.0,76720.0,52.0,0.0,98350.0,2463388.0,162.0,37072.0
48049,neg,2146.0,1571214.0,338.0,957594.0,3446.0,0.0,294920.0,143680.0,57618.0,98.0,0.0,197808.0,3023730.0,342.0,74970.0
48052,neg,2658.0,964472.0,1404.0,92548.0,5182.0,38.0,225920.0,198540.0,113522.0,80.0,0.0,89824.0,1852218.0,372.0,36344.0
48054,neg,122.0,1165476.0,912.0,25206.0,506.0,42.0,195820.0,57000.0,36034.0,164.0,0.0,133100.0,1980350.0,328.0,22620.0
48059,neg,1882.0,1793770.0,316.0,23032.0,4142.0,0.0,151480.0,155320.0,109042.0,132.0,544.0,198452.0,1049192.0,250.0,45258.0
48060,neg,1316.0,1094174.0,166.0,346650.0,394.0,2050.0,264980.0,51580.0,24224.0,94.0,0.0,125514.0,1859960.0,188.0,29816.0
48062,neg,314.0,1177148.0,610.0,2673974.0,726.0,0.0,520080.0,157020.0,39442.0,88.0,332.0,193108.0,1715506.0,242.0,5348.0
48063,neg,340.0,1267968.0,1036.0,0.0,1418.0,1078.0,223620.0,155880.0,73894.0,132.0,0.0,377138.0,2613932.0,352.0,38206.0
48065,neg,25016.0,938110.0,590.0,280520.0,1066.0,59844.0,157720.0,152160.0,87660.0,62.0,0.0,120672.0,1703586.0,150.0,25648.0
48066,neg,2756.0,1238416.0,2034.0,243220.0,1012.0,20168.0,238280.0,97460.0,44968.0,72.0,0.0,127870.0,2324854.0,176.0,42052.0
48069,neg,1610.0,3286368.0,3220.0,8143990.0,3124.0,0.0,314100.0,88080.0,29438.0,472.0,1254.0,521972.0,3879686.0,1106.0,20198.0
48070,neg,226.0,1519506.0,308.0,746288.0,1196.0,0.0,178040.0,27580.0,11160.0,50.0,0.0,164418.0,2620148.0,262.0,36952.0
48071,neg,298.0,1258656.0,470.0,319688.0,1200.0,0.0,201760.0,102860.0,56894.0,100.0,0.0,137548.0,2531860.0,116.0,37798.0
48073,pos,4767034.0,28417634.0,210.0,7493788.0,10772.0,746646.0,238900.0,20560.0,28194.0,4.0,1928.0,1489978.0,942196.0,74.0,8442.0
48076,neg,3980.0,2217924.0,3490.0,2317164.0,3042.0,116690.0,293840.0,221800.0,95336.0,102.0,876.0,330526.0,4020976.0,674.0,61670.0
48078,neg,10252.0,2450342.0,8418.0,2894024.0,1618.0,344.0,259300.0,219620.0,99874.0,116.0,412.0,225324.0,3911746.0,358.0,53692.0
48082,neg,1872462.0,1212674.0,538.0,288962.0,3596.0,26042.0,171320.0,54980.0,55728.0,74.0,794.0,258216.0,2139900.0,318.0,9354.0
48087,neg,65054.0,982952.0,576.0,0.0,604.0,190.0,133640.0,85020.0,110694.0,136.0,0.0,91952.0,1516606.0,170.0,3710.0
48091,neg,16326.0,1068776.0,96.0,631476.0,1722.0,3244.0,156080.0,40780.0,32008.0,56.0,0.0,111858.0,2421072.0,88.0,39232.0
48095,neg,1306.0,860304.0,0.0,6.0,700.0,8286.0,277960.0,175140.0,89704.0,42.0,0.0,61552.0,1660852.0,0.0,0.0
48096,neg,626.0,1844934.0,2684.0,322504.0,568.0,0.0,159580.0,165380.0,89674.0,204.0,0.0,181330.0,126122.0,246.0,34822.0
48097,neg,30786.0,1107996.0,274.0,107662.0,1116.0,166.0,229040.0,100360.0,32126.0,54.0,0.0,61316.0,1826606.0,356.0,25842.0
48101,neg,0.0,2122600.0,416.0,0.0,0.0,0.0,405700.0,7440.0,106216.0,262.0,0.0,0.0,4084830.0,1464.0,4740.0
48107,neg,2013598.0,1612438.0,538.0,546052.0,3026.0,47628.0,196780.0,165520.0,113836.0,314.0,1522.0,524728.0,2254034.0,258.0,13502.0
48108,neg,56468.0,2695654.0,328.0,196536.0,4632.0,34724.0,282300.0,109440.0,48440.0,230.0,1828.0,187798.0,4430168.0,364.0,53182.0
48110,neg,2708.0,1285312.0,268.0,212212.0,722.0,26.0,127140.0,77880.0,60624.0,82.0,0.0,105386.0,2322484.0,178.0,38778.0
48114,neg,22402.0,1173796.0,108.0,134366.0,12684.0,6.0,337620.0,8660.0,119382.0,46.0,0.0,196836.0,2374130.0,308.0,23316.0
48115,neg,51054.0,1207502.0,168.0,440230.0,648.0,0.0,136040.0,71980.0,49106.0,74.0,0.0,102758.0,2253246.0,266.0,29774.0
48122,neg,514.0,1138654.0,452.0,108590.0,1044.0,44.0,210720.0,64080.0,26150.0,100.0,0.0,119238.0,1747918.0,220.0,26352.0
48125,neg,3466.0,4018560.0,1662.0,1124142.0,3360.0,0.0,167620.0,72720.0,38872.0,308.0,774.0,284016.0,6486672.0,306.0,154652.0
48131,neg,222772.0,1164422.0,960.0,746450.0,424.0,3850.0,331580.0,144320.0,54000.0,82.0,0.0,98188.0,2334806.0,396.0,31076.0
48132,neg,550.0,823546.0,2926.0,66900.0,912.0,556.0,236300.0,155600.0,81934.0,104.0,0.0,72974.0,962352.0,596.0,17510.0
48137,neg,90778.0,2138692.0,3332.0,15452.0,3010.0,0.0,291720.0,104360.0,70344.0,110.0,0.0,307696.0,3902140.0,1806.0,106352.0
48138,neg,556.0,1221402.0,2930.0,0.0,3388.0,10.0,241920.0,58660.0,30480.0,166.0,0.0,234544.0,1432944.0,220.0,33786.0
48141,neg,17628.0,1702798.0,4290.0,74600.0,1678.0,2442.0,169760.0,52560.0,40734.0,78.0,0.0,212158.0,3308596.0,100.0,37852.0
48142,neg,3089744.0,4181190.0,530.0,3235502.0,3568.0,95584.0,135520.0,130460.0,95930.0,132.0,1138.0,437570.0,7136700.0,1344.0,21068.0
48143,neg,2740.0,2436604.0,200.0,335202.0,1106.0,2.0,181380.0,97100.0,49412.0,98.0,324.0,238692.0,4506792.0,214.0,69192.0
48145,neg,354.0,2079416.0,734.0,1069502.0,618.0,34.0,151180.0,150540.0,98764.0,232.0,0.0,375126.0,3627310.0,470.0,42662.0
48146,neg,0.0,8574080.0,1448.0,0.0,0.0,0.0,130980.0,123860.0,72662.0,1038.0,0.0,0.0,14115786.0,1182.0,293192.0
48147,neg,604.0,1032412.0,206.0,294108.0,1094.0,0.0,139680.0,41020.0,26524.0,44.0,0.0,118448.0,2374592.0,384.0,52478.0
48158,neg,13670.0,1411906.0,814.0,0.0,1242.0,0.0,140640.0,83460.0,67874.0,234.0,0.0,236258.0,2471570.0,248.0,42138.0
48160,neg,202410.0,1156386.0,384.0,173188.0,422.0,0.0,160060.0,23540.0,15298.0,60.0,0.0,91212.0,2251060.0,180.0,52114.0
48162,neg,25260.0,1319850.0,212.0,672494.0,3350.0,20.0,146480.0,90280.0,60522.0,118.0,898.0,135822.0,2312372.0,184.0,26180.0
48164,neg,898.0,1910320.0,136.0,556560.0,2688.0,0.0,212740.0,88140.0,44002.0,68.0,486.0,140392.0,3570260.0,186.0,61178.0
48167,neg,67558.0,1818058.0,420.0,15046.0,1008.0,0.0,266240.0,71540.0,31450.0,202.0,0.0,264318.0,3244148.0,90.0,64702.0
48173,neg,5366.0,1164772.0,1782.0,6.0,1108.0,0.0,244940.0,87540.0,55512.0,106.0,0.0,170706.0,2274618.0,438.0,43086.0
48174,neg,20208.0,1011774.0,2370.0,34074.0,516.0,1876.0,193920.0,10560.0,101112.0,40.0,0.0,101964.0,2024916.0,116.0,13686.0
48176,neg,2322.0,2335206.0,782.0,2491874.0,2052.0,0.0,133200.0,57480.0,53846.0,136.0,596.0,289552.0,3938698.0,396.0,51634.0
48182,neg,148.0,2234902.0,1240.0,0.0,468.0,0.0,170620.0,140.0,115748.0,124.0,0.0,495532.0,3713220.0,240.0,82906.0
48183,neg,17390.0,3422106.0,756.0,1886890.0,4130.0,5648.0,115880.0,8580.0,6828.0,140.0,0.0,296572.0,6899678.0,170.0,167908.0
48184,neg,932.0,1333578.0,392.0,979956.0,2572.0,954.0,326900.0,17880.0,4708.0,92.0,0.0,162644.0,2028206.0,110.0,27672.0
48185,neg,1053486.0,3757524.0,1212.0,1286212.0,1074.0,0.0,112820.0,79000.0,74960.0,82.0,0.0,271784.0,7367628.0,346.0,157926.0
48189,neg,14514882.0,233624.0,410.0,41085130.0,26830.0,1263422.0,178020.0,121680.0,69342.0,62.0,644.0,1249816.0,2360932.0,382.0,16248.0
48191,neg,654.0,1902434.0,152.0,162958.0,8650.0,0.0,288660.0,152760.0,63816.0,106.0,1096.0,188368.0,3231744.0,312.0,40206.0
48193,neg,2326.0,1715754.0,3488.0,463292.0,2332.0,31684.0,237320.0,153840.0,71398.0,98.0,0.0,168630.0,3535572.0,498.0,54162.0
48194,neg,133488.0,1534166.0,2634.0,742792.0,16786.0,36478.0,246020.0,91760.0,42262.0,58.0,1178.0,254528.0,2662466.0,770.0,7468.0
48199,neg,259418.0,1738166.0,2700.0,17686.0,800.0,0.0,123160.0,84920.0,58554.0,124.0,0.0,303168.0,3220004.0,390.0,56198.0
48203,neg,3148.0,1005844.0,2044.0,14612.0,878.0,0.0,383820.0,372780.0,109284.0,60.0,0.0,108918.0,1817574.0,232.0,21766.0
48206,neg,948.0,2513958.0,1638.0,635036.0,682.0,1846.0,322960.0,218260.0,106508.0,144.0,0.0,191958.0,3755350.0,282.0,88684.0
48208,neg,1322.0,1282886.0,606.0,363832.0,586.0,0.0,393160.0,322140.0,108830.0,84.0,0.0,143832.0,1610752.0,294.0,48520.0
48210,neg,196.0,917592.0,976.0,1255134.0,5230.0,45792.0,312040.0,169620.0,107906.0,58.0,0.0,90008.0,1627462.0,190.0,34384.0
48211,neg,302.0,1905816.0,6872.0,1074708.0,1480.0,0.0,261860.0,320660.0,101162.0,110.0,0.0,379858.0,3239596.0,240.0,61448.0
48212,neg,108.0,1311788.0,300.0,0.0,1572.0,0.0,278440.0,259840.0,112222.0,150.0,0.0,154572.0,2767510.0,204.0,35892.0
48213,neg,156514.0,1232248.0,288.0,1478054.0,190.0,3450.0,192400.0,104940.0,60282.0,58.0,0.0,89886.0,2304670.0,214.0,33912.0
48216,neg,8134.0,2044610.0,1580.0,199610.0,1800.0,22762.0,220040.0,81920.0,42152.0,92.0,0.0,189122.0,4496306.0,222.0,95808.0
48217,neg,11310.0,2999066.0,2496.0,556022.0,830.0,982.0,270320.0,224460.0,107916.0,156.0,240.0,270314.0,5939876.0,392.0,88724.0
48219,neg,337878.0,1485776.0,1150.0,653922.0,322.0,54456.0,208500.0,176580.0,110244.0,120.0,0.0,193140.0,2643150.0,346.0,70218.0
48220,neg,5476.0,2392636.0,954.0,432976.0,740.0,14118.0,194340.0,111320.0,62362.0,226.0,0.0,337302.0,4612954.0,412.0,63980.0
48222,neg,11828.0,3098644.0,304.0,2.0,804.0,0.0,113340.0,71460.0,71848.0,118.0,0.0,476166.0,6465268.0,236.0,217080.0
48224,neg,2614.0,1853710.0,1248.0,2762990.0,2678.0,0.0,264440.0,10280.0,116720.0,298.0,0.0,515258.0,2825468.0,818.0,34308.0
48232,neg,3874.0,1222026.0,586.0,130876.0,984.0,0.0,122480.0,77960.0,69706.0,104.0,0.0,171252.0,1992166.0,150.0,36458.0
48234,neg,4536.0,1096572.0,2908.0,2127492.0,440.0,280.0,233000.0,80740.0,39950.0,136.0,0.0,197336.0,1605976.0,208.0,4810.0
48235,neg,148874.0,1810808.0,1292.0,41426.0,1386.0,0.0,226220.0,28860.0,119664.0,176.0,0.0,185728.0,2868968.0,728.0,41226.0
48238,neg,1158032.0,661662.0,372.0,403820.0,406.0,23118.0,221180.0,96740.0,70242.0,54.0,202.0,645654.0,1566174.0,414.0,5996.0
48240,neg,100.0,1070456.0,1334.0,1136.0,1220.0,0.0,112540.0,8720.0,9156.0,56.0,0.0,106320.0,2120308.0,96.0,26052.0
48243,neg,4408.0,5033274.0,7214.0,133638.0,2538.0,2790.0,218600.0,62520.0,22576.0,182.0,0.0,763942.0,6403496.0,1256.0,170608.0
48245,neg,1477062.0,7592722.0,4760.0,423244.0,4704.0,40640.0,204100.0,33740.0,119962.0,142.0,0.0,935362.0,15156206.0,734.0,305802.0
48247,neg,985886.0,3125056.0,134.0,5817092.0,3278.0,0.0,172040.0,108340.0,77734.0,132.0,1198.0,177146.0,6706680.0,1000.0,20358.0
48248,neg,4740.0,1528230.0,340.0,591674.0,1798.0,0.0,262800.0,122240.0,54130.0,122.0,858.0,216448.0,2591030.0,874.0,75628.0
48249,neg,127148.0,1706406.0,4258.0,620892.0,1600.0,0.0,150820.0,113420.0,92176.0,162.0,0.0,239764.0,3589534.0,884.0,59414.0
48250,neg,220.0,929908.0,126.0,138636.0,278.0,0.0,176400.0,84840.0,66988.0,58.0,0.0,58148.0,1638434.0,132.0,32062.0
48252,neg,750.0,1394790.0,1708.0,928822.0,844.0,0.0,278640.0,7220.0,124.0,72.0,0.0,229252.0,2732752.0,296.0,58738.0
48253,neg,1484.0,972744.0,2740.0,0.0,846.0,8488.0,452920.0,369660.0,105578.0,86.0,0.0,187964.0,1592150.0,264.0,11760.0
48257,neg,76.0,1352856.0,2492.0,1266620.0,1018.0,13318.0,206680.0,85180.0,60812.0,132.0,0.0,141546.0,1068968.0,112.0,34818.0
48259,neg,44412.0,2138552.0,778.0,701622.0,2262.0,158654.0,159280.0,69860.0,40394.0,116.0,322.0,202506.0,4383130.0,588.0,89088.0
48265,neg,4990.0,1262544.0,342.0,495376.0,468.0,0.0,230280.0,133780.0,77818.0,116.0,0.0,176652.0,786690.0,260.0,24620.0
48267,neg,122454.0,2757406.0,644.0,335178.0,540.0,0.0,199760.0,199640.0,110414.0,92.0,0.0,238514.0,5878750.0,382.0,103958.0
48268,neg,4058.0,2205088.0,430.0,627706.0,1440.0,34.0,158540.0,48420.0,39980.0,138.0,0.0,154602.0,4238144.0,390.0,71890.0
48270,neg,130272.0,3717062.0,2588.0,4031056.0,570.0,38194.0,317180.0,83380.0,17798.0,134.0,0.0,256578.0,6896944.0,528.0,140282.0
48274,neg,1311872.0,1055900.0,1414.0,1623514.0,2110.0,63852.0,307660.0,125020.0,53342.0,62.0,506.0,66472.0,2143568.0,792.0,11002.0
48275,neg,1874.0,1614606.0,444.0,273978.0,1332.0,0.0,123280.0,55800.0,39546.0,0.0,0.0,121860.0,0.0,158.0,49798.0
48276,neg,41032.0,1121326.0,230.0,286690.0,570.0,0.0,236880.0,70760.0,43842.0,44.0,0.0,97762.0,2166004.0,86.0,32224.0
48278,neg,54462.0,1576474.0,752.0,751400.0,616.0,0.0,137860.0,135840.0,104040.0,66.0,0.0,178698.0,3007300.0,146.0,43950.0
48279,neg,86784.0,2465080.0,888.0,145404.0,1152.0,11270.0,310220.0,57640.0,11284.0,130.0,0.0,496064.0,4262340.0,656.0,125246.0
48280,neg,4224.0,1371560.0,328.0,1032.0,444.0,0.0,171780.0,122020.0,73178.0,180.0,0.0,124084.0,2744852.0,270.0,28476.0
48281,neg,58278.0,1906652.0,2696.0,1507198.0,764.0,0.0,130980.0,43680.0,37428.0,136.0,276.0,325066.0,2955424.0,190.0,50624.0
48282,neg,6762.0,1279094.0,624.0,10.0,650.0,0.0,201300.0,170720.0,75146.0,72.0,0.0,106786.0,2634154.0,416.0,38202.0
48290,neg,5562.0,1332848.0,758.0,569070.0,428.0,0.0,138140.0,68460.0,64466.0,146.0,0.0,118992.0,2588730.0,270.0,27492.0
48292,neg,85996.0,1985240.0,14148.0,2118.0,792.0,3134.0,264800.0,99780.0,43306.0,302.0,1234.0,440224.0,870948.0,324.0,23696.0
48293,neg,2126.0,984440.0,110.0,652588.0,1072.0,0.0,348260.0,82480.0,39622.0,26.0,176.0,83804.0,1957350.0,98.0,28648.0
48294,neg,2574.0,2191522.0,5712.0,4691476.0,1780.0,0.0,187360.0,114600.0,55446.0,440.0,0.0,642332.0,3530750.0,5070.0,16802.0
48295,neg,16315406.0,26755356.0,8064.0,21247910.0,33810.0,959198.0,282920.0,143120.0,34746.0,746.0,10856.0,20922720.0,37216686.0,1404.0,142018.0
48296,neg,2287498.0,3169448.0,244.0,261270.0,13890.0,80918.0,180900.0,87920.0,41708.0,170.0,2286.0,4985336.0,5952816.0,592.0,14110.0
48301,neg,676.0,1265248.0,560.0,450344.0,5960.0,0.0,141580.0,40340.0,28988.0,154.0,0.0,91302.0,2162478.0,302.0,53232.0
48303,neg,68938.0,1192048.0,62.0,1484444.0,1540.0,35276.0,152660.0,63740.0,52772.0,44.0,480.0,92842.0,2271922.0,1022.0,12766.0
48305,neg,90.0,1325524.0,218.0,1131224.0,3990.0,0.0,229160.0,204260.0,106666.0,88.0,966.0,225456.0,2350000.0,432.0,58154.0
48306,neg,456.0,2096806.0,3174.0,0.0,11332.0,12.0,230060.0,56880.0,29160.0,284.0,0.0,355272.0,3729174.0,350.0,42004.0
48307,neg,15998.0,1391200.0,100.0,2189082.0,2474.0,32056.0,278300.0,217800.0,93716.0,58.0,536.0,37270.0,2581576.0,400.0,11324.0
48309,neg,35976.0,1318928.0,286.0,760852.0,738.0,0.0,143780.0,54280.0,50142.0,110.0,0.0,117096.0,1787022.0,596.0,30198.0
48311,neg,943060.0,2246588.0,490.0,1733896.0,5592.0,62324.0,159240.0,16840.0,6708.0,46.0,1252.0,215286.0,4224516.0,1260.0,11216.0
48313,neg,5328.0,1123906.0,590.0,191572.0,2874.0,22.0,282560.0,301320.0,82200.0,114.0,0.0,146150.0,2407960.0,274.0,52502.0
48315,neg,13820.0,1315468.0,536.0,417670.0,914.0,824.0,160020.0,85340.0,67450.0,56.0,0.0,216884.0,2657904.0,126.0,47646.0
48318,neg,545376.0,2192526.0,534.0,1988534.0,2572.0,16534.0,110480.0,57340.0,45068.0,180.0,0.0,126066.0,4435896.0,318.0,59692.0
48323,neg,84082.0,1168210.0,136.0,1798694.0,4676.0,47606.0,178140.0,34360.0,22254.0,30.0,568.0,129162.0,2058700.0,264.0,6016.0
48324,neg,786.0,1094720.0,1440.0,0.0,1306.0,0.0,341280.0,38700.0,5452.0,78.0,0.0,115934.0,147440.0,274.0,18380.0
48325,neg,1392152.0,819626.0,92.0,993012.0,5748.0,19560.0,191380.0,115240.0,75274.0,70.0,686.0,59436.0,1466308.0,502.0,3014.0
48326,neg,26188.0,1487106.0,616.0,87012.0,754.0,0.0,97760.0,85880.0,103330.0,68.0,0.0,53678.0,2366572.0,246.0,78030.0
48328,neg,306.0,1254410.0,784.0,12588.0,4548.0,0.0,195380.0,123200.0,74090.0,152.0,0.0,199056.0,2318206.0,186.0,41848.0
48331,neg,45292.0,1874502.0,456.0,573056.0,3678.0,34.0,276720.0,354360.0,108606.0,82.0,0.0,259022.0,793198.0,570.0,33762.0
48332,neg,2097716.0,4559402.0,1596.0,7777252.0,8804.0,95768.0,281880.0,250860.0,73166.0,52.0,1590.0,990034.0,7458090.0,224.0,24954.0
48334,neg,612.0,1678364.0,158.0,676104.0,162.0,0.0,88860.0,40820.0,52258.0,38.0,986.0,175652.0,3396792.0,128.0,42522.0
48336,neg,51038.0,1019886.0,1298.0,2358.0,888.0,12044.0,237700.0,222760.0,100278.0,100.0,0.0,62664.0,1571986.0,94.0,20370.0
48338,neg,18668.0,1580868.0,4524.0,485394.0,6484.0,8078.0,342900.0,46060.0,7344.0,264.0,0.0,270280.0,2578896.0,652.0,47226.0
48340,neg,256.0,883358.0,1478.0,305098.0,1450.0,184.0,277240.0,11680.0,5564.0,110.0,0.0,96646.0,1743408.0,170.0,52982.0
48345,neg,31856.0,1835778.0,1074.0,312004.0,1160.0,434.0,199320.0,100920.0,50832.0,114.0,0.0,260762.0,3127440.0,210.0,35618.0
48349,neg,432.0,1284642.0,494.0,173948.0,2720.0,84.0,148180.0,30900.0,26928.0,96.0,0.0,82174.0,2229544.0,180.0,37240.0
